display_name,name,realm,remote_ip,remote_pip,attempt_connect,maxActive,disabled,peer_test_mode,peer_mtu,local_port_range_1,local_port_range_2,local_port_range_3,local_port_range_4,local_port_range_5,local_port_range_6,local_port_range_7,local_port_range_8,MaxInboundStreams,MaxOutboundStreams
Airtel-DEL-MME2,aaa://mmec207.mmegi32771.mme.epc.mnc010.mcc404.3gppnetwork.org;transport=sctp,epc.mnc010.mcc404.3gppnetwork.org,"223.224.40.20,223.224.40.21",,false,1,false,false,1500,,,,,,,,,,
Airtel-East-HSS5,aaa://hssbih301.epc.mnc031.mcc404.3gppnetwork.org:3868;transport=sctp,epc.mnc031.mcc404.3gppnetwork.org,"223.224.124.248,223.224.124.249","10.102.78.131,10.102.78.195",true,1,false,true,1500,17172,,,,,,,,32,32
Airtel-East-HSS6,aaa://hssbih302.epc.mnc031.mcc404.3gppnetwork.org:3868;transport=sctp,epc.mnc031.mcc404.3gppnetwork.org,"223.224.124.250,223.224.124.251","10.102.78.133,10.102.78.197",true,1,false,true,1500,17173,,,,,,,,32,32
Airtel-East-HSS1,aaa://hsskol101.epc.mnc031.mcc404.3gppnetwork.org:3868;transport=sctp,epc.mnc031.mcc404.3gppnetwork.org,"223.224.124.240,223.224.124.241","10.102.30.131,10.102.30.195",true,1,false,true,1500,17168,,,,,,,,32,32
Airtel-East-HSS2,aaa://hsskol102.epc.mnc031.mcc404.3gppnetwork.org:3868;transport=sctp,epc.mnc031.mcc404.3gppnetwork.org,"223.224.124.242,223.224.124.243","10.102.30.133,10.102.30.197",true,1,false,true,1500,17169,,,,,,,,32,32
Airtel-East-HSS3,aaa://hssori201.epc.mnc031.mcc404.3gppnetwork.org:3868;transport=sctp,epc.mnc031.mcc404.3gppnetwork.org,"223.224.124.244,223.224.124.245","10.102.70.131,10.102.70.195",true,1,false,true,1500,17170,,,,,,,,32,32
Airtel-East-HSS4,aaa://hssori202.epc.mnc031.mcc404.3gppnetwork.org:3868;transport=sctp,epc.mnc031.mcc404.3gppnetwork.org,"223.224.124.246,223.224.124.247","10.102.70.133,10.102.70.197",true,1,false,true,1500,17171,,,,,,,,32,32
Airtel-KOL-MME,aaa://mmec10.mmegi32768.mme.epc.mnc031.mcc404.3gppnetwork.org;transport=sctp,mme.epc.mnc031.mcc404.3gppnetwork.org,"223.224.124.18,223.224.124.26",,false,1,false,false,1500,,,,,,,,,,
Airtel-CHN-MME,aaa://airtelchnsgsn02.epc.mnc040.mcc404.3gppnetwork.org;transport=sctp,epc.mnc040.mcc404.3gppnetwork.org,"223.224.118.51,223.224.118.53",,false,1,false,false,1500,,,,,,,,,,
Airtel-CHN2-MME,aaa://airtelchnsgsn03.epc.mnc040.mcc404.3gppnetwork.org;transport=sctp,epc.mnc040.mcc404.3gppnetwork.org,"223.224.118.49,223.224.118.50",,false,1,false,false,1500,,,,,,,,,,
Airtel-CHN-MME3,aaa://mmec01.mmegi8101.mme.epc.mnc040.mcc404.3gppnetwork.org:3868;transport=sctp,epc.mnc040.mcc404.3gppnetwork.org,"223.224.118.65,223.224.118.67",,false,1,false,false,1500,,,,,,,,,,
Airtel-Chennai-HSS,aaa://airtelcheslf1.epc.mnc045.mcc404.3gppnetwork.org:3868;transport=sctp,epc.mnc045.mcc404.3gppnetwork.org,"223.224.118.32,223.224.118.33",,true,1,false,false,1500,17109,,,,,,,,17,17
Airtel-KK-MME,aaa://airtelkkmme01.epc.mnc045.mcc404.3gppnetwork.org;transport=sctp,epc.mnc045.mcc404.3gppnetwork.org,"223.224.118.129,223.224.118.131",,false,2,false,true,1500,,,,,,,,,,
Airtel-KK-MME2,aaa://mmec02.mmegi8001.mme.epc.mnc045.mcc404.3gppnetwork.org:3868;transport=sctp,epc.mnc045.mcc404.3gppnetwork.org,"223.224.118.137,223.224.118.139",,false,1,false,true,1500,,,,,,,,,,
Airtel-KK-MME3,aaa://mmec03.mmegi8001.mme.epc.mnc045.mcc404.3gppnetwork.org:3868;transport=sctp,epc.mnc045.mcc404.3gppnetwork.org,"223.224.118.133,223.224.118.135",,false,1,false,true,1500,,,,,,,,,,
Airtel-KK-MME4,aaa://mmec04.mmegi8001.mme.epc.mnc045.mcc404.3gppnetwork.org:3868;transport=sctp,epc.mnc045.mcc404.3gppnetwork.org,"223.224.118.153,223.224.118.155",,false,1,false,true,1500,,,,,,,,,,
Airtel-KK-MME1,aaa://mmec05.mmegi8001.mme.epc.mnc045.mcc404.3gppnetwork.org:3868;transport=sctp,epc.mnc045.mcc404.3gppnetwork.org,"223.224.118.141,223.224.118.143",,false,1,false,true,1500,,,,,,,,,,
Airtel-AP-MME1,aaa://airtelapgsn02.epc.mnc049.mcc404.3gppnetwork.org:3868;transport=sctp,epc.mnc049.mcc404.3gppnetwork.org,"223.224.118.193,223.224.118.195",,false,1,false,false,1500,,,,,,,,,,
Airtel-AP-MME2,aaa://airtelapgsn03.epc.mnc049.mcc404.3gppnetwork.org:3868;transport=sctp,epc.mnc049.mcc404.3gppnetwork.org,"223.224.118.197,223.224.118.199",,false,1,false,false,1500,,,,,,,,,,
Airtel-hyderabad-HSS,aaa://apslf01.epc.mnc049.mcc404.3gppnetwork.org:3868;transport=sctp,epc.mnc049.mcc404.3gppnetwork.org,"223.224.66.225,223.224.66.226",,true,1,false,true,1500,17110,,,,,,,,17,17
Airtel-vijayawda-HSS,aaa://apslf02.epc.mnc049.mcc404.3gppnetwork.org:3868;transport=sctp,epc.mnc049.mcc404.3gppnetwork.org,"223.224.66.228,223.224.66.229",,true,1,false,true,1500,17111,,,,,,,,17,17
Airtel-South-HSS3,aaa://hsshyd201.epc.mnc049.mcc404.3gppnetwork.org:3868;transport=sctp,epc.mnc049.mcc404.3gppnetwork.org,"223.224.66.79,223.224.66.80","10.106.46.3,10.106.46.67",true,1,false,true,1500,17158,,,,,,,,32,32
Airtel-South-HSS4,aaa://hsshyd202.epc.mnc049.mcc404.3gppnetwork.org:3868;transport=sctp,epc.mnc049.mcc404.3gppnetwork.org,"223.224.66.81,223.224.66.82","10.106.46.5,10.106.46.69",true,1,false,true,1500,17159,,,,,,,,32,32
Airtel-South-HSS9,aaa://hsshyd203.epc.mnc049.mcc404.3gppnetwork.org:3868;transport=sctp,epc.mnc049.mcc404.3gppnetwork.org,"223.224.144.213,223.224.144.214","10.106.46.7,10.106.46.71",true,1,false,true,1500,17186,,,,,,,,32,32
Airtel-South-HSS10,aaa://hsshyd204.epc.mnc049.mcc404.3gppnetwork.org:3868;transport=sctp,epc.mnc049.mcc404.3gppnetwork.org,"223.224.144.215,223.224.144.216","10.106.46.9,10.106.46.73",true,1,false,true,1500,17187,,,,,,,,32,32
Airtel-South-HSS1,aaa://hsskar101.epc.mnc049.mcc404.3gppnetwork.org:3868;transport=sctp,epc.mnc049.mcc404.3gppnetwork.org,"223.224.118.188,223.224.118.189","10.91.38.3,10.91.38.67",true,1,false,true,1500,17156,,,,,,,,32,32
Airtel-South-HSS2,aaa://hsskar102.epc.mnc049.mcc404.3gppnetwork.org:3868;transport=sctp,epc.mnc049.mcc404.3gppnetwork.org,"223.224.118.190,223.224.118.191","10.91.38.5,10.91.38.69",true,1,false,true,1500,17157,,,,,,,,32,32
Airtel-South-HSS7,aaa://hsskar103.epc.mnc049.mcc404.3gppnetwork.org:3868;transport=sctp,epc.mnc049.mcc404.3gppnetwork.org,"223.224.144.146,223.224.144.147","10.91.38.7,10.91.38.71",true,1,false,true,1500,17184,,,,,,,,32,32
Airtel-South-HSS8,aaa://hsskar104.epc.mnc049.mcc404.3gppnetwork.org:3868;transport=sctp,epc.mnc049.mcc404.3gppnetwork.org,"223.224.144.148,223.224.144.149","10.91.38.9,10.91.38.73",true,1,false,true,1500,17185,,,,,,,,32,32
Airtel-South-HSS5,aaa://hssvij301.epc.mnc049.mcc404.3gppnetwork.org:3868;transport=sctp,epc.mnc049.mcc404.3gppnetwork.org,"223.224.66.83,223.224.66.84","10.106.38.3,10.106.38.67",true,1,false,true,1500,17160,,,,,,,,32,32
Airtel-South-HSS6,aaa://hssvij302.epc.mnc049.mcc404.3gppnetwork.org:3868;transport=sctp,epc.mnc049.mcc404.3gppnetwork.org,"223.224.66.85,223.224.66.86","10.106.38.5,10.106.38.69",true,1,false,true,1500,17161,,,,,,,,32,32
Airtel-South-HSS11,aaa://hssvij303.epc.mnc049.mcc404.3gppnetwork.org:3868;transport=sctp,epc.mnc049.mcc404.3gppnetwork.org,"223.224.144.217,223.224.144.218","10.106.38.7,10.106.38.71",true,1,false,true,1500,17188,,,,,,,,32,32
Airtel-South-HSS12,aaa://hssvij304.epc.mnc049.mcc404.3gppnetwork.org:3868;transport=sctp,epc.mnc049.mcc404.3gppnetwork.org,"223.224.144.219,223.224.144.220","10.106.38.9,10.106.38.73",true,1,false,true,1500,17189,,,,,,,,32,32
Airtel-AP-MME3,aaa://mmec01.mmegi9001.mme.epc.mnc049.mcc404.3gppnetwork.org:3868;transport=sctp,epc.mnc049.mcc404.3gppnetwork.org,"223.224.118.241,223.224.118.243",,false,1,false,false,1500,,,,,,,,,,
Airtel-AP-MME4,aaa://mmec04.mmegi9001.mme.epc.mnc049.mcc404.3gppnetwork.org:3868;transport=sctp,epc.mnc049.mcc404.3gppnetwork.org,"223.224.118.233,223.224.118.235",,false,1,false,false,1500,,,,,,,,,,
Airtel-RAJ-MME2,aaa://mmec212.mmegi21811.mme.epc.mnc070.mcc404.3gppnetwork.org:3868;transport=sctp,epc.mnc070.mcc404.3gppnetwork.org,"223.224.96.35,223.224.96.36",,false,1,false,true,1500,,,,,,,,,,
Airtel-RAJ-MME3,aaa://mmec206.mmegi32810.mme.epc.mnc070.mcc404.3gppnetwork.org;transport=sctp,epc.mnc070.mcc404.3gppnetwork.org,"223.224.96.59,223.224.96.60",,false,1,false,true,1500,,,,,,,,,,
Airtel-RAJ-MME1,aaa://mmec211.mmegi32810.mme.epc.mnc070.mcc404.3gppnetwork.org:3868;transport=sctp,epc.mnc070.mcc404.3gppnetwork.org,"223.224.96.33,223.224.96.34",,false,1,false,false,1500,,,,,,,,,,
Airtel-Pune-MME1,aaa://mmec58.mmegi8004.mme.epc.mnc090.mcc404.3gppnetwork.org;transport=sctp,epc.mnc090.mcc404.3gppnetwork.org,"223.224.116.177,223.224.116.178",,false,1,false,true,1500,,,,,,,,,,
Airtel-Nagpur-MME1,aaa://mmec60.mmegi8004.mme.epc.mnc090.mcc404.3gppnetwork.org;transport=sctp,epc.mnc090.mcc404.3gppnetwork.org,"223.224.116.181,223.224.116.182",,false,1,false,false,1500,,,,,,,,,,
Airtel-MUM-MME4,aaa://erimmemum01.epc.mnc092.mcc404.3gppnetwork.org:3868;transport=sctp,epc.mnc092.mcc404.3gppnetwork.org,"223.224.116.72,223.224.116.73",,false,1,false,false,1500,,,,,,,,,,
Airtel-MUM-MME2,aaa://mmec200.mmegi32900.erimmemum02.epc.mnc092.mcc404.3gppnetwork.org:3868;transport=sctp,epc.mnc092.mcc404.3gppnetwork.org,"223.224.116.56,223.224.116.57",,false,1,false,true,1500,,,,,,,,,,
Airtel-West-HSS1,aaa://hssguj301.epc.mnc092.mcc404.3gppnetwork.org:3868;transport=sctp,epc.mnc092.mcc404.3gppnetwork.org,"223.224.117.104,223.224.117.105","10.55.38.131,10.55.38.195",true,1,false,true,1500,17162,,,,,,,,32,32
Airtel-West-HSS2,aaa://hssguj302.epc.mnc092.mcc404.3gppnetwork.org:3868;transport=sctp,epc.mnc092.mcc404.3gppnetwork.org,"223.224.117.106,223.224.117.107","10.55.38.133,10.55.38.197",true,1,false,true,1500,17163,,,,,,,,32,32
Airtel-West-HSS3,aaa://hssmpc101.epc.mnc092.mcc404.3gppnetwork.org:3868;transport=sctp,epc.mnc092.mcc404.3gppnetwork.org,"223.224.117.108,223.224.117.109","10.55.22.131,10.55.22.195",true,1,false,true,1500,17164,,,,,,,,32,32
Airtel-West-HSS4,aaa://hssmpc102.epc.mnc092.mcc404.3gppnetwork.org:3868;transport=sctp,epc.mnc092.mcc404.3gppnetwork.org,"223.224.117.110,223.224.117.111","10.55.22.133,10.55.22.197",true,1,false,true,1500,17165,,,,,,,,32,32
Airtel-West-HSS5,aaa://hssmum201.epc.mnc092.mcc404.3gppnetwork.org:3868;transport=sctp,epc.mnc092.mcc404.3gppnetwork.org,"223.224.117.112,223.224.117.113","10.55.30.131,10.55.30.195",true,1,false,true,1500,17166,,,,,,,,32,32
Airtel-West-HSS6,aaa://hssmum202.epc.mnc092.mcc404.3gppnetwork.org:3868;transport=sctp,epc.mnc092.mcc404.3gppnetwork.org,"223.224.117.114,223.224.117.115","10.55.30.133,10.55.30.197",true,1,false,true,1500,17167,,,,,,,,32,32
Airtel-MUM-MME3,aaa://mmec48.mmegi32768.mme.epc.mnc092.mcc404.3gppnetwork.org:3868;transport=sctp,epc.mnc092.mcc404.3gppnetwork.org,"223.224.116.56,223.224.116.57",,false,1,false,false,1500,,,,,,,,,,
Airtel-Chandivali-MME,aaa://mmec18.mmegi8001.mme.epc.mnc092.mcc404.3gppnetwork.org:3868;transport=sctp,epc.mnc092.mcc404.3gppnetwork.org,"223.224.116.161,223.224.116.162",,false,1,false,false,1500,,,,,,,,,,
Airtel-4D-MME,aaa://mmec20.mmegi8001.mme.epc.mnc092.mcc404.3gppnetwork.org:3868;transport=sctp,epc.mnc092.mcc404.3gppnetwork.org,"223.224.116.165,223.224.116.166",,false,1,false,false,1500,,,,,,,,,,
Airtel-MP-GovMME,aaa://mmec38.mmegi8002.mme.epc.mnc093.mcc404.3gppnetwork.org;transport=sctp,epc.mnc093.mcc404.3gppnetwork.org,"223.224.116.169,223.224.116.170",,false,1,false,true,1200,,,,,,,,,,
Airtel-MP-RaiMME,aaa://mmec40.mmegi8002.mme.epc.mnc093.mcc404.3gppnetwork.org;transport=sctp,epc.mnc093.mcc404.3gppnetwork.org,"223.224.116.173,223.224.116.174",,false,1,false,true,1200,,,,,,,,,,
Airtel-TN-MME2,aaa://airteltnsgsn02.epc.mnc094.mcc404.3gppnetwork.org;transport=sctp,epc.mnc094.mcc404.3gppnetwork.org,"223.224.118.59,223.224.118.61",,false,1,false,false,1500,,,,,,,,,,
Airtel-TN-MME3,aaa://airteltnsgsn03.epc.mnc094.mcc404.3gppnetwork.org;transport=sctp,epc.mnc094.mcc404.3gppnetwork.org,"223.224.118.55,223.224.118.57",,false,1,false,false,1500,,,,,,,,,,
Airtel-TNS-MME,aaa://mmec01.mmegi8201.mme.epc.mnc094.mcc404.3gppnetwork.org:3868;transport=sctp,epc.mnc094.mcc404.3gppnetwork.org,"223.224.118.73,223.224.118.75",,false,1,false,false,1500,,,,,,,,,,
Airtel-KL-MME1,aaa://airtelklsgsn01.epc.mnc095.mcc404.3gppnetwork.org;transport=sctp,epc.mnc095.mcc404.3gppnetwork.org,"223.224.118.37,223.224.118.41",,false,1,false,false,1500,,,,,,,,,,
Airtel-KL-MME2,aaa://airtelklsgsn02.epc.mnc095.mcc404.3gppnetwork.org;transport=sctp,epc.mnc095.mcc404.3gppnetwork.org,"223.224.118.43,223.224.118.45",,false,1,false,false,1500,,,,,,,,,,
Airtel-Haryana-MME,aaa://mmec210.mmegi32780.mme.epc.mnc096.mcc404.3gppnetwork.org:3868;transport=sctp,epc.mnc096.mcc404.3gppnetwork.org,"223.224.96.173,223.224.96.174",,false,1,false,false,1500,,,,,,,,,,
HAR-MAN-SGSN-02,aaa://mmec224.mmegi32780.mme.epc.mnc096.mcc404.3gppnetwork.org;transport=sctp,epc.mnc096.mcc404.3gppnetwork.org,"223.224.96.192,223.224.96.193",,false,1,false,true,1500,,,,,,,,,,
Airtel-MER-MME2,aaa://mmec184.mmegi33670.mme.epc.mnc097.mcc404.3gppnetwork.org;transport=sctp,epc.mnc097.mcc404.3gppnetwork.org,"223.224.96.64,223.224.96.65",,false,1,false,false,1500,,,,,,,,,,
Airtel-MER-MME1,aaa://mmec192.mmegi33670.mme.epc.mnc097.mcc404.3gppnetwork.org;transport=sctp,epc.mnc097.mcc404.3gppnetwork.org,"223.224.96.44,223.224.96.45",,false,1,false,false,1500,,,,,,,,,,
Airtel-GUJ-MME1,aaa://mmec48.mmegi8003.mme.epc.mnc098.mcc404.3gppnetwork.org;transport=sctp,epc.mnc098.mcc404.3gppnetwork.org,"223.224.116.189,223.224.116.190",,false,1,false,true,1500,,,,,,,,,,
Airtel-GUJ-MME2,aaa://mmec50.mmegi8003.mme.epc.mnc098.mcc404.3gppnetwork.org;transport=sctp,epc.mnc098.mcc404.3gppnetwork.org,"223.224.116.185,223.224.116.186",,false,1,false,true,1500,,,,,,,,,,
Airtel-LUC-MME2,aaa://mmec206.mmegi33770.mme.epc.mnc054.mcc405.3gppnetwork.org;transport=sctp,epc.mnc054.mcc405.3gppnetwork.org,"223.224.96.69,223.224.96.70",,false,1,false,true,1500,,,,,,,,,,
Airtel-LUC-MME1,aaa://mmec208.mmegi33770.mme.epc.mnc054.mcc405.3gppnetwork.org;transport=sctp,epc.mnc054.mcc405.3gppnetwork.org,"223.224.96.46,223.224.96.47",,false,1,false,false,1500,,,,,,,,,,
Airtel-JAM-MME1,aaa://mmec160.mmegi33780.mme.epc.mnc055.mcc405.3gppnetwork.org;transport=sctp,epc.mnc055.mcc405.3gppnetwork.org,223.224.96.186,,false,1,false,true,1500,,,,,,,,,,
RJIL-BGLR-DEA,aaa://ka1deaa001.epc.mnc861.mcc405.3gppnetwork.org:3868;transport=sctp,epc.mnc861.mcc405.3gppnetwork.org,"49.44.12.149,49.44.12.181",,true,1,false,true,1500,17137,,,,,,,,8,8
RJIL-MU1-DEA,aaa://mu1deaa001.epc.mnc874.mcc405.3gppnetwork.org:3868;transport=sctp,epc.mnc874.mcc405.3gppnetwork.org,"49.44.12.85,49.44.12.117",,true,1,false,true,1500,17124,,,,,,,,8,8
Warid-DSC01-DEA,aaa://dsc01.epc.mnc007.mcc410.3gppnetwork.org;transport=sctp,epc.mnc007.mcc410.3gppnetwork.org,"203.124.24.4,203.124.24.5",,false,1,false,false,1500,,,,,,,,,,
Warid-DSC02-DEA,aaa://dsc02.epc.mnc007.mcc410.3gppnetwork.org;transport=sctp,epc.mnc007.mcc410.3gppnetwork.org,"203.124.24.132,203.124.24.133",,false,1,false,false,1500,,,,,,,,,,
Dialog-PILI-HSS,aaa://pili.hss.epc.mnc002.mcc413.3gppnetwork.org;transport=sctp,epc.mnc002.mcc413.3gppnetwork.org,"202.69.206.254,202.69.206.250",,false,1,Null,Null,1500,,,,,,,,,,
Dialog-AKBAR-HSS,aaa://hssakbar.epc.mnc002.mcc413.3gppnetwork.org;transport=sctp,epc.mnc002.mcc413.3gppnetwork.org,"202.69.206.126,202.69.206.122",,false,1,false,Null,1500,,,,,,,,,,
Dialog-mmec01-MME,aaa://mmec01.mmegi8001.mme.epc.mnc002.mcc413.3gppnetwork.org;transport=sctp,epc.mnc002.mcc413.3gppnetwork.org,"202.69.206.62,202.69.206.63",,false,1,false,false,1500,,,,,,,,,,
Dialog-mmec02-MME,aaa://mmec02.mmegi8001.mme.epc.mnc002.mcc413.3gppnetwork.org;transport=sctp,epc.mnc002.mcc413.3gppnetwork.org,"202.69.206.190,202.69.206.191",,false,1,Null,false,1500,,,,,,,,,,
OOREDOO_MM-HSSFEMA1201-HSS,aaa://hssfema1201.epc.mnc005.mcc414.3gppnetwork.org:3868;transport=sctp,epc.mnc005.mcc414.3gppnetwork.org,"43.224.87.183,43.224.87.184","10.32.78.2,10.32.78.18",true,1,false,true,1500,17141,,,,,,,,32,32
